"mtm","part","srcLoc","period","attachRate"
70386M2,0000009P5023,GLN,11,+00000000000000000000000000002.00
70386M2,0000009P6257,GLN,11,+00000000000000000000000000000.33
70386M2,0000009P6266,GLN,11,+00000000000000000000000000000.66
70386M2,0000019P0798,GLA,11,+00000000000000000000000000001.00
70386M2,0000019P0798,GLN,11,+00000000000000000000000000001.00
70386M2,0000021P5882,GLA,11,+00000000000000000000000000001.00
70386M2,0000053P1834,GLN,11,+00000000000000000000000000001.00
70386M2,0000053P3230,GLN,11,+00000000000000000000000000002.66
70386M2,0000053P3230,GLA,11,+00000000000000000000000000004.00
70386M2,0000053P4954,GLN,11,+00000000000000000000000000003.33
70386M2,0000080P2309,GLA,11,+00000000000000000000000000001.00
70386M2,0000080P2309,GLN,11,+00000000000000000000000000001.00
70386M2,0000097P3359,GLN,11,+00000000000000000000000000002.00
70386M2,0000000P2532,GLN,12,+00000000000000000000000000000.50
70386M2,0000000P2542,GLN,12,+00000000000000000000000000000.50
70386M2,0000000P2664,GLN,12,+00000000000000000000000000001.00
70386M2,0000000P3215,GLN,12,+00000000000000000000000000001.00
70386M2,0000000P4050,GLN,12,+00000000000000000000000000002.00
70386M2,0000000P4289,GLN,12,+00000000000000000000000000001.00
70386M2,0000000P4295,GLN,12,+00000000000000000000000000002.00
70386M2,0000000P5618,GLN,12,+00000000000000000000000000001.00
70386M2,0000004N5272,GLN,12,+00000000000000000000000000000.50
70386M2,0000008K0293,GLN,12,+00000000000000000000000000001.00
70386M2,0000009P3876,GLN,12,+00000000000000000000000000001.00
70386M2,0000009P5023,GLN,12,+00000000000000000000000000001.50
70386M2,0000009P6257,GLN,12,+00000000000000000000000000000.50
70386M2,0000009P6266,GLN,12,+00000000000000000000000000000.50
70386M2,0000021P5882,GLN,12,+00000000000000000000000000000.50
70386M2,0000053P3017,GLN,12,+00000000000000000000000000001.00
70386M2,0000053P4954,GLN,12,+00000000000000000000000000001.00
70386M2,000000000000,GLE,13,+00000000000000000000000000000.07
70386M2,000000000000,GLN,13,+00000000000000000000000000030.23
70386M2,0000000P2526,GLN,13,+00000000000000000000000000000.03
70386M2,0000000P2532,GLN,13,+00000000000000000000000000000.30
70386M2,0000000P2532,GLE,13,+00000000000000000000000000000.35
70386M2,0000000P2533,GLN,13,+00000000000000000000000000000.15
70386M2,0000000P2542,GLE,13,+00000000000000000000000000000.14
70386M2,0000000P2542,GLN,13,+00000000000000000000000000000.42
70386M2,0000000P2664,GLN,13,+00000000000000000000000000000.19
70386M2,0000000P2672,GLN,13,+00000000000000000000000000000.03
70386M2,0000000P2676,GLN,13,+00000000000000000000000000000.23
70386M2,0000000P2676,GLE,13,+00000000000000000000000000000.71
70386M2,0000000P2692,GLE,13,+00000000000000000000000000001.28
70386M2,0000000P2995,GLE,13,+00000000000000000000000000000.07
70386M2,0000000P3055,GLE,13,+00000000000000000000000000000.14
70386M2,0000000P3055,GLN,13,+00000000000000000000000000000.23
70386M2,0000000P3056,GLE,13,+00000000000000000000000000000.14
70386M2,0000000P3215,GLN,13,+00000000000000000000000000000.76
70386M2,0000000P3215,GLE,13,+00000000000000000000000000000.99
70386M2,0000000P3834,GLN,13,+00000000000000000000000000000.15
70386M2,0000000P4045,GLN,13,+00000000000000000000000000000.07
70386M2,0000000P4050,GLN,13,+00000000000000000000000000001.00
70386M2,0000000P4050,GLE,13,+00000000000000000000000000002.35
70386M2,0000000P4056,GLN,13,+00000000000000000000000000000.23
70386M2,0000000P4056,GLE,13,+00000000000000000000000000000.35
70386M2,0000000P4062,GLN,13,+00000000000000000000000000000.07
70386M2,0000000P4062,GLE,13,+00000000000000000000000000000.14
70386M2,0000000P4289,GLN,13,+00000000000000000000000000000.30
70386M2,0000000P4290,GLE,13,+00000000000000000000000000000.14
70386M2,0000000P4295,GLE,13,+00000000000000000000000000000.85
70386M2,0000000P4295,GLN,13,+00000000000000000000000000001.42
70386M2,0000000P4494,GLE,13,+00000000000000000000000000000.07
70386M2,0000000P4494,GLN,13,+00000000000000000000000000000.23
70386M2,0000000P4501,GLN,13,+00000000000000000000000000000.23
70386M2,0000000P4501,GLE,13,+00000000000000000000000000000.78
70386M2,0000000P5506,GLN,13,+00000000000000000000000000000.07
70386M2,0000000P5604,GLN,13,+00000000000000000000000000000.03
70386M2,0000000P5604,GLE,13,+00000000000000000000000000000.14
70386M2,0000000P5618,GLE,13,+00000000000000000000000000000.71
70386M2,0000000P5618,GLN,13,+00000000000000000000000000000.73
70386M2,0000000P5622,GLN,13,+00000000000000000000000000000.07
70386M2,0000000P5622,GLE,13,+00000000000000000000000000000.42
70386M2,0000000P5756,GLN,13,+00000000000000000000000000000.03
70386M2,0000000P5794,GLN,13,+00000000000000000000000000000.03
70386M2,0000000P6130,GLE,13,+00000000000000000000000000000.14
70386M2,0000003N3266,GLN,13,+00000000000000000000000000000.07
70386M2,0000004N2964,GLN,13,+00000000000000000000000000000.03
70386M2,0000004N2964,GLE,13,+00000000000000000000000000000.14
70386M2,0000004N5272,GLN,13,+00000000000000000000000000000.11
70386M2,0000004N5272,GLE,13,+00000000000000000000000000000.14
70386M2,0000007K8177,GLE,13,+00000000000000000000000000000.85
70386M2,0000007N5834,GLE,13,+00000000000000000000000000000.42
70386M2,0000007N8829,GLE,13,+00000000000000000000000000001.00
70386M2,0000008K0273,GLN,13,+00000000000000000000000000001.26
70386M2,0000008K0293,GLN,13,+00000000000000000000000000000.73
70386M2,0000009P2647,GLN,13,+00000000000000000000000000000.03
70386M2,0000009P3876,GLN,13,+00000000000000000000000000000.61
70386M2,0000009P3876,GLE,13,+00000000000000000000000000000.92
70386M2,0000009P4444,GLE,13,+00000000000000000000000000000.14
70386M2,0000009P5023,GLE,13,+00000000000000000000000000000.14
70386M2,0000009P5023,GLN,13,+00000000000000000000000000000.73
70386M2,0000009P6257,GLN,13,+00000000000000000000000000000.22
70386M2,0000009P6257,GLE,13,+00000000000000000000000000000.35
70386M2,0000009P6261,GLE,13,+00000000000000000000000000000.07
70386M2,0000009P6261,GLN,13,+00000000000000000000000000000.11
70386M2,0000009P6266,GLE,13,+00000000000000000000000000000.42
70386M2,0000009P6266,GLN,13,+00000000000000000000000000000.53
70386M2,0000018P8777,GLN,13,+00000000000000000000000000000.03
70386M2,0000019P0692,GLN,13,+00000000000000000000000000000.23
70386M2,0000019P0798,GLE,13,+00000000000000000000000000000.07
70386M2,0000019P0798,GLN,13,+00000000000000000000000000000.19
70386M2,0000019P4897,GLN,13,+00000000000000000000000000000.07
70386M2,0000021P4490,GLN,13,+00000000000000000000000000000.15
70386M2,0000021P4491,GLN,13,+00000000000000000000000000000.15
70386M2,0000021P5195,GLN,13,+00000000000000000000000000000.06
70386M2,0000021P5196,GLN,13,+00000000000000000000000000000.06
70386M2,0000021P5197,GLN,13,+00000000000000000000000000000.06
70386M2,0000021P5199,GLN,13,+00000000000000000000000000000.07
70386M2,0000021P5201,GLN,13,+00000000000000000000000000000.03
70386M2,0000021P5204,GLN,13,+00000000000000000000000000000.06
70386M2,0000021P5205,GLN,13,+00000000000000000000000000000.07
70386M2,0000021P5640,GLN,13,+00000000000000000000000000000.03
70386M2,0000021P5734,GLN,13,+00000000000000000000000000000.03
70386M2,0000021P5882,GLN,13,+00000000000000000000000000000.22
70386M2,0000021P5882,GLE,13,+00000000000000000000000000000.28
70386M2,0000021P5892,GLN,13,+00000000000000000000000000000.07
70386M2,0000025L1962,GLN,13,+00000000000000000000000000000.03
70386M2,0000025L1963,GLN,13,+00000000000000000000000000000.07
70386M2,0000033P3320,GLN,13,+00000000000000000000000000000.03
70386M2,0000044P2938,GLN,13,+00000000000000000000000000000.07
70386M2,0000053P1155,GLN,13,+00000000000000000000000000000.03
70386M2,0000053P1636,GLN,13,+00000000000000000000000000000.30
70386M2,0000053P1834,GLE,13,+00000000000000000000000000000.42
70386M2,0000053P1834,GLN,13,+00000000000000000000000000000.53
70386M2,0000053P3017,GLN,13,+00000000000000000000000000000.30
70386M2,0000053P3230,GLN,13,+00000000000000000000000000002.57
70386M2,0000053P3232,GLN,13,+00000000000000000000000000001.23
70386M2,0000053P3232,GLE,13,+00000000000000000000000000003.42
70386M2,0000053P4103,GLN,13,+00000000000000000000000000000.03
70386M2,0000053P4755,GLN,13,+00000000000000000000000000000.15
70386M2,0000053P4757,GLN,13,+00000000000000000000000000000.07
70386M2,0000053P4783,GLN,13,+00000000000000000000000000000.03
70386M2,0000053P4954,GLE,13,+00000000000000000000000000000.85
70386M2,0000053P4954,GLN,13,+00000000000000000000000000001.19
70386M2,0000053P5456,GLN,13,+00000000000000000000000000000.07
70386M2,0000080P2309,GLE,13,+00000000000000000000000000000.14
70386M2,0000080P2309,GLN,13,+00000000000000000000000000000.57
70386M2,0000080P3388,GLN,13,+00000000000000000000000000000.03
70386M2,0000093H6544,GLN,13,+00000000000000000000000000000.03
70386M2,0000097P2372,GLN,13,+00000000000000000000000000000.03
70386M2,0000097P2373,GLN,13,+00000000000000000000000000000.03
70386M2,0000097P2374,GLN,13,+00000000000000000000000000000.03
70386M2,0000097P2376,GLN,13,+00000000000000000000000000000.03
70386M2,0000097P2908,GLN,13,+00000000000000000000000000000.03
70386M2,0000097P2933,GLN,13,+00000000000000000000000000000.03
70386M2,0000097P3127,GLN,13,+00000000000000000000000000000.03
70386M2,0000097P3359,GLE,13,+00000000000000000000000000000.14
70386M2,0000097P3359,GLN,13,+00000000000000000000000000000.19
70386M2,0000097P5323,GLN,13,+00000000000000000000000000000.07
70386M2,0000097P6654,GLN,13,+00000000000000000000000000000.03
70386M2,0348-0046200,GLE,13,+00000000000000000000000000000.07
70386M2,000000000000,GLE,14,+00000000000000000000000000000.37
70386M2,0000000P2526,GLE,14,+00000000000000000000000000000.25
70386M2,0000000P2676,GLE,14,+00000000000000000000000000000.50
70386M2,0000000P3215,GLE,14,+00000000000000000000000000000.62
70386M2,0000000P4050,GLE,14,+00000000000000000000000000000.50
70386M2,0000000P4056,GLE,14,+00000000000000000000000000000.50
70386M2,0000000P4295,GLE,14,+00000000000000000000000000001.00
70386M2,0000000P4501,GLE,14,+00000000000000000000000000000.37
70386M2,0000000P5604,GLE,14,+00000000000000000000000000000.37
70386M2,0000000P5618,GLE,14,+00000000000000000000000000000.37
70386M2,0000000P5756,GLE,14,+00000000000000000000000000000.25
70386M2,0000004N2964,GLE,14,+00000000000000000000000000000.25
70386M2,0000007N8829,GLE,14,+00000000000000000000000000001.00
70386M2,0000008K0273,GLE,14,+00000000000000000000000000000.25
70386M2,0000008K0283,GLE,14,+00000000000000000000000000000.50
70386M2,0000008K0293,GLE,14,+00000000000000000000000000000.37
70386M2,0000009P3876,GLE,14,+00000000000000000000000000000.62
70386M2,0000009P4444,GLE,14,+00000000000000000000000000000.12
70386M2,0000009P6257,GLE,14,+00000000000000000000000000000.62
70386M2,0000019P0798,GLE,14,+00000000000000000000000000000.25
70386M2,0000021P5882,GLE,14,+00000000000000000000000000000.37
70386M2,0000025L1963,GLE,14,+00000000000000000000000000000.37
70386M2,0000053P1834,GLE,14,+00000000000000000000000000000.37
70386M2,0000053P3017,GLE,14,+00000000000000000000000000000.37
70386M2,0000053P3232,GLE,14,+00000000000000000000000000004.00
70386M2,0000053P4954,GLE,14,+00000000000000000000000000000.87
70386M2,0000080P2309,GLE,14,+00000000000000000000000000000.37
70386M2,0000093H6540,GLE,14,+00000000000000000000000000000.25
70386M2,000000000000,GLN,15,+00000000000000000000000000000.33
70386M2,000000000000,GLE,15,+00000000000000000000000000007.33
70386M2,0000000P2684,GLE,15,+00000000000000000000000000001.33
70386M2,0000000P3055,GLE,15,+00000000000000000000000000000.66
70386M2,0000000P3215,GLN,15,+00000000000000000000000000000.33
70386M2,0000000P3215,GLE,15,+00000000000000000000000000001.33
70386M2,0000000P4045,GLN,15,+00000000000000000000000000000.66
70386M2,0000000P4050,GLE,15,+00000000000000000000000000001.33
70386M2,0000000P4056,GLN,15,+00000000000000000000000000000.66
70386M2,0000000P4290,GLE,15,+00000000000000000000000000001.33
70386M2,0000000P4295,GLE,15,+00000000000000000000000000002.00
70386M2,0000000P4501,GLE,15,+00000000000000000000000000000.66
70386M2,0000000P5618,GLN,15,+00000000000000000000000000000.33
70386M2,0000000P5618,GLE,15,+00000000000000000000000000001.33
70386M2,0000000P5622,GLE,15,+00000000000000000000000000001.00
70386M2,0000000P5756,GLE,15,+00000000000000000000000000000.33
70386M2,0000000P6131,GLN,15,+00000000000000000000000000000.66
70386M2,0000008K0273,GLE,15,+00000000000000000000000000000.66
70386M2,0000008K0273,GLN,15,+00000000000000000000000000000.66
70386M2,0000009P3876,GLE,15,+00000000000000000000000000000.33
70386M2,0000009P3876,GLN,15,+00000000000000000000000000000.66
70386M2,0000009P5023,GLE,15,+00000000000000000000000000001.33
70386M2,0000009P6257,GLE,15,+00000000000000000000000000000.33
70386M2,0000009P6266,GLN,15,+00000000000000000000000000000.33
70386M2,0000009P6266,GLE,15,+00000000000000000000000000001.00
70386M2,0000019P0798,GLN,15,+00000000000000000000000000000.33
70386M2,0000021P5882,GLN,15,+00000000000000000000000000000.33
70386M2,0000021P5882,GLE,15,+00000000000000000000000000001.33
70386M2,0000025L1962,GLN,15,+00000000000000000000000000000.66
70386M2,0000053P1834,GLN,15,+00000000000000000000000000000.33
70386M2,0000053P1834,GLE,15,+00000000000000000000000000001.00
70386M2,0000053P3017,GLN,15,+00000000000000000000000000001.00
70386M2,0000053P3232,GLE,15,+00000000000000000000000000005.33
70386M2,0000053P4954,GLE,15,+00000000000000000000000000000.66
70386M2,0000053P4954,GLN,15,+00000000000000000000000000000.66
70386M2,0000080P2309,GLN,15,+00000000000000000000000000000.33
70386M2,0000080P2309,GLE,15,+00000000000000000000000000001.00
70386M2,0000093H6544,GLN,15,+00000000000000000000000000000.33
70386M2,000000000000,GLE,16,+00000000000000000000000000001.00
70386M2,0000000P2692,GLE,16,+00000000000000000000000000002.00
70386M2,0000000P3215,GLE,16,+00000000000000000000000000001.00
70386M2,0000000P4295,GLE,16,+00000000000000000000000000002.00
70386M2,0000000P5618,GLE,16,+00000000000000000000000000001.00
70386M2,0000009P5023,GLE,16,+00000000000000000000000000001.00
70386M2,0000009P6261,GLE,16,+00000000000000000000000000001.00
70386M2,0000019P0798,GLE,16,+00000000000000000000000000001.00
70386M2,0000021P5882,GLE,16,+00000000000000000000000000001.00
70386M2,0000053P1834,GLE,16,+00000000000000000000000000001.00
70386M2,0000080P2309,GLE,16,+00000000000000000000000000001.00
70386M2,0000097P3359,GLE,16,+00000000000000000000000000002.00
70386M2,000000000000,GLN,17,+00000000000000000000000000002.50
70386M2,0000000P2664,GLN,17,+00000000000000000000000000002.00
70386M2,0000000P2995,GLN,17,+00000000000000000000000000001.00
70386M2,0000000P3215,GLN,17,+00000000000000000000000000001.00
70386M2,0000000P5618,GLN,17,+00000000000000000000000000001.00
70386M2,0000009P3876,GLN,17,+00000000000000000000000000000.50
70386M2,0000009P5079,GLN,17,+00000000000000000000000000001.00
70386M2,0000009P6257,GLN,17,+00000000000000000000000000001.00
70386M2,0000021P5882,GLN,17,+00000000000000000000000000001.00
70386M2,0000041L6396,GLN,17,+00000000000000000000000000001.00
70386M2,0000053P1834,GLN,17,+00000000000000000000000000001.00
70386M2,0000053P3017,GLN,17,+00000000000000000000000000001.00
70386M2,0000053P3232,GLN,17,+00000000000000000000000000008.00
70386M2,0000080P2309,GLN,17,+00000000000000000000000000001.00
70386M2,000000000000,GLN,18,+00000000000000000000000000000.29
70386M2,000000000000,GLE,18,+00000000000000000000000000000.50
70386M2,0000000P2532,GLN,18,+00000000000000000000000000000.17
70386M2,0000000P2542,GLN,18,+00000000000000000000000000000.17
70386M2,0000000P2664,GLN,18,+00000000000000000000000000000.82
70386M2,0000000P2676,GLE,18,+00000000000000000000000000002.00
70386M2,0000000P3055,GLN,18,+00000000000000000000000000000.16
70386M2,0000000P3055,GLE,18,+00000000000000000000000000000.50
70386M2,0000000P3056,GLN,18,+00000000000000000000000000000.11
70386M2,0000000P3215,GLN,18,+00000000000000000000000000000.63
70386M2,0000000P3215,GLE,18,+00000000000000000000000000001.00
70386M2,0000000P3834,GLN,18,+00000000000000000000000000000.11
70386M2,0000000P4045,GLN,18,+00000000000000000000000000000.23
70386M2,0000000P4050,GLN,18,+00000000000000000000000000000.29
70386M2,0000000P4050,GLE,18,+00000000000000000000000000001.50
70386M2,0000000P4056,GLN,18,+00000000000000000000000000000.35
70386M2,0000000P4062,GLN,18,+00000000000000000000000000000.23
70386M2,0000000P4289,GLN,18,+00000000000000000000000000000.47
70386M2,0000000P4295,GLN,18,+00000000000000000000000000001.11
70386M2,0000000P4295,GLE,18,+00000000000000000000000000001.50
70386M2,0000000P4494,GLN,18,+00000000000000000000000000000.17
70386M2,0000000P4494,GLE,18,+00000000000000000000000000001.00
70386M2,0000000P4501,GLN,18,+00000000000000000000000000000.35
70386M2,0000000P4501,GLE,18,+00000000000000000000000000000.50
70386M2,0000000P5604,GLN,18,+00000000000000000000000000000.11
70386M2,0000000P5604,GLE,18,+00000000000000000000000000000.25
70386M2,0000000P5618,GLN,18,+00000000000000000000000000000.64
70386M2,0000000P5618,GLE,18,+00000000000000000000000000001.00
70386M2,0000000P5622,GLN,18,+00000000000000000000000000000.17
70386M2,0000000P5756,GLN,18,+00000000000000000000000000000.16
70386M2,0000000P5756,GLE,18,+00000000000000000000000000000.25
70386M2,0000004N2964,GLN,18,+00000000000000000000000000000.05
70386M2,0000004N2964,GLE,18,+00000000000000000000000000000.25
70386M2,0000004N5272,GLN,18,+00000000000000000000000000000.23
70386M2,0000006P4031,GLN,18,+00000000000000000000000000000.05
70386M2,0000007N8829,GLE,18,+00000000000000000000000000002.00
70386M2,0000008K0273,GLN,18,+00000000000000000000000000000.70
70386M2,0000009P2647,GLN,18,+00000000000000000000000000000.05
70386M2,0000009P2651,GLN,18,+00000000000000000000000000000.05
70386M2,0000009P3876,GLE,18,+00000000000000000000000000000.50
70386M2,0000009P3876,GLN,18,+00000000000000000000000000000.70
70386M2,0000009P5023,GLE,18,+00000000000000000000000000000.50
70386M2,0000009P6257,GLE,18,+00000000000000000000000000000.25
70386M2,0000009P6257,GLN,18,+00000000000000000000000000000.29
70386M2,0000009P6261,GLE,18,+00000000000000000000000000000.25
70386M2,0000009P6266,GLE,18,+00000000000000000000000000000.25
70386M2,0000009P6266,GLN,18,+00000000000000000000000000000.41
70386M2,0000019P0692,GLN,18,+00000000000000000000000000000.11
70386M2,0000019P0798,GLN,18,+00000000000000000000000000000.16
70386M2,0000019P0798,GLE,18,+00000000000000000000000000001.00
70386M2,0000019P4897,GLN,18,+00000000000000000000000000000.17
70386M2,0000021P4490,GLN,18,+00000000000000000000000000000.11
70386M2,0000021P4491,GLN,18,+00000000000000000000000000000.11
